Data,Ente,gg,mezzo,Km_auto,Km_mezzi,Km_bici,Km_piedi,alimentazione
2020/06/19 10:04:05 AM EET,ARPA Piemonte,49,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/19 10:04:43 AM EET,APPA Bolzano,0,Bicicletta/monopattino,0,0,6,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/19 10:23:49 AM EET,ARPA Piemonte,40,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/19 10:26:15 AM EET,ARPA Campania,46,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Benzina
2020/06/19 10:51:37 AM EET,ARPA Piemonte,30,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,GPL
2020/06/19 10:59:19 AM EET,ARPA Campania,30,Mezzi pubblici (autobus/tram/treno...),0,4,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/19 11:22:51 AM EET,ARPA Campania,35,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/19 11:30:27 AM EET,ARPA Lombardia,58,Auto/Moto/Scooter/Ciclomotore,52,0,0,1,Benzina
2020/06/19 11:34:42 AM EET,ARPA Campania,30,Auto/Moto/Scooter/Ciclomotore,56,0,0,0,Diesel
2020/06/19 11:34:55 AM EET,ARPA Calabria,22,Auto/Moto/Scooter/Ciclomotore,9,0,0,0,Diesel
2020/06/19 12:18:31 PM EET,ARPAE Emilia-Romagna,55,Auto/Moto/Scooter/Ciclomotore,16,0,0,0,Benzina
2020/06/19 12:30:25 PM EET,ARPAE Emilia-Romagna,24,Auto/Moto/Scooter/Ciclomotore,9,0,0,0,Benzina
2020/06/19 12:48:58 PM EET,ARPAE Emilia-Romagna,2,A piedi,0,0,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/19 1:38:56 PM EET,ARPA Friuli Venezia-Giulia,21,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Benzina
2020/06/19 2:24:28 PM EET,ARPA Campania,29,Auto/Moto/Scooter/Ciclomotore,42,0,0,0,Metano
2020/06/19 3:13:39 PM EET,ARPA Campania,30,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,GPL
2020/06/19 3:30:22 PM EET,ARPA Campania,27,Auto/Moto/Scooter/Ciclomotore,22,0,0,0,GPL
2020/06/19 4:55:40 PM EET,ARPA Campania,42,Auto/Moto/Scooter/Ciclomotore,28,0,0,0,Benzina
2020/06/19 5:03:21 PM EET,ISPRA,90,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Diesel
2020/06/19 5:12:58 PM EET,ISPRA,80,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/19 5:35:56 PM EET,ARPAE Emilia-Romagna,5,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,Benzina
2020/06/19 7:05:08 PM EET,ARPA Campania,40,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Diesel
2020/06/19 11:20:45 PM EET,ARPA Piemonte,11,Bicicletta/monopattino,0,0,8,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/20 10:48:25 AM EET,ARPA Campania,20,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/22 4:30:55 PM EET,APPA Bolzano,14,Bicicletta/monopattino,0,0,3,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/22 4:59:57 PM EET,ARPA Lazio,40,A piedi,0,0,0,4,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/22 6:53:04 PM EET,ARPA Campania,5,A piedi,0,0,0,0.8,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 7:54:08 AM EET,ARPA Friuli Venezia-Giulia,40,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/23 8:19:36 AM EET,ARPA Campania,40,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/23 8:38:55 AM EET,ARPA Umbria,0,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/23 9:53:08 AM EET,ARPA Sicilia,55,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Benzina
2020/06/23 9:56:15 AM EET,ARPA Sicilia,55,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,GPL
2020/06/23 10:01:03 AM EET,ARPA Sicilia,45,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/23 10:06:25 AM EET,ARPA Sicilia,42,Auto/Moto/Scooter/Ciclomotore,0,0,0,68,Benzina
2020/06/23 10:18:03 AM EET,ARPAE Emilia-Romagna,41,Auto/Moto/Scooter/Ciclomotore,84,0,0,0,Ibrido
2020/06/23 10:31:40 AM EET,ARPA Basilicata,0,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Diesel
2020/06/23 10:34:28 AM EET,ARPA Basilicata,4,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/23 10:37:06 AM EET,ARPA Basilicata,30,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Diesel
2020/06/23 10:39:45 AM EET,ARPA Basilicata,14,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Benzina
2020/06/23 10:40:31 AM EET,ARPA Basilicata,10,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,Diesel
2020/06/23 10:41:07 AM EET,ARPA Basilicata,17,Auto/Moto/Scooter/Ciclomotore,32,0,0,0,Diesel
2020/06/23 10:49:44 AM EET,ARPA Basilicata,0,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Diesel
2020/06/23 10:53:50 AM EET,ARPA Basilicata,19,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Diesel
2020/06/23 11:01:27 AM EET,ARPA Basilicata,17,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/23 11:01:57 AM EET,ARPA Basilicata,76,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/23 11:04:00 AM EET,ARPA Basilicata,20,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Benzina
2020/06/23 11:14:03 AM EET,ARPA Basilicata,25,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/23 11:14:14 AM EET,ARPA Basilicata,50,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/23 11:25:51 AM EET,ARPA Basilicata,53,Auto/Moto/Scooter/Ciclomotore,70,0,0,0,Diesel
2020/06/23 11:26:39 AM EET,ARPA Basilicata,35,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Diesel
2020/06/23 11:36:31 AM EET,ARPA Basilicata,38,Auto/Moto/Scooter/Ciclomotore,124,0,0,0,Metano
2020/06/23 11:49:46 AM EET,ARPA Basilicata,8,Auto/Moto/Scooter/Ciclomotore,4,0,0,0,Diesel
2020/06/23 11:49:50 AM EET,ARPA Basilicata,26,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/23 11:59:48 AM EET,ARPA Basilicata,0,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/23 12:04:37 PM EET,ARPA Lombardia,65,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/23 12:05:22 PM EET,ARPA Lombardia,65,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/23 12:23:56 PM EET,ARPA Basilicata,21,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,Diesel
2020/06/23 12:25:37 PM EET,ARPA Basilicata,0,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Diesel
2020/06/23 12:27:36 PM EET,ARPA Basilicata,0,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/23 12:29:57 PM EET,ARPA Basilicata,25,Auto/Moto/Scooter/Ciclomotore,14,0,0,0,Benzina
2020/06/23 12:33:14 PM EET,ARPA Basilicata,46,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/23 12:39:52 PM EET,ARPA Basilicata,0,Auto/Moto/Scooter/Ciclomotore,16,0,0,0,Benzina
2020/06/23 12:56:35 PM EET,ARPA Lazio,30,Auto/Moto/Scooter/Ciclomotore,16,14,13,13,Diesel
2020/06/23 1:03:43 PM EET,ARPA Basilicata,0,Mezzi pubblici (autobus/tram/treno...),,,,,
2020/06/23 1:09:54 PM EET,ARPA Basilicata,0,Auto/Moto/Scooter/Ciclomotore,96,0,0,0,Diesel
2020/06/23 1:11:57 PM EET,ARPA Basilicata,49,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Diesel
2020/06/23 1:13:52 PM EET,ARPA Basilicata,15,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,Benzina
2020/06/23 1:25:41 PM EET,ARPA Friuli Venezia-Giulia,37,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Benzina
2020/06/23 1:56:17 PM EET,ARPA Basilicata,21,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,Diesel
2020/06/23 2:37:27 PM EET,ARPA Basilicata,25,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/23 2:57:17 PM EET,ARPA Basilicata,0,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/23 3:18:09 PM EET,ARPA Basilicata,27,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Benzina
2020/06/23 3:59:21 PM EET,ARPA Basilicata,0,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/23 4:07:56 PM EET,ARPA Basilicata,27,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/23 4:09:35 PM EET,ARPA Campania,4,Auto/Moto/Scooter/Ciclomotore,45,0,0,0,Metano
2020/06/23 4:11:30 PM EET,ARPA Campania,5,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,GPL
2020/06/23 4:11:31 PM EET,ARPA Campania,39,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/23 4:14:56 PM EET,ARPA Campania,45,Auto/Moto/Scooter/Ciclomotore,14,0,0,0,Benzina
2020/06/23 4:17:25 PM EET,ARPA Campania,43,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/23 4:18:46 PM EET,ARPA Basilicata,47,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,Benzina
2020/06/23 4:19:33 PM EET,ARPA Campania,4,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,Diesel
2020/06/23 4:19:42 PM EET,ARPA Campania,28,A piedi,0,0,0,3.2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 4:19:55 PM EET,ARPA Campania,24,Auto/Moto/Scooter/Ciclomotore,53,0,0,0,Diesel
2020/06/23 4:21:00 PM EET,ARPA Campania,30,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/23 4:21:23 PM EET,ARPA Campania,35,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,GPL
2020/06/23 4:22:00 PM EET,ARPA Campania,40,Auto/Moto/Scooter/Ciclomotore,40,45,0,0,Benzina
2020/06/23 4:22:21 PM EET,ARPA Basilicata,18,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/23 4:24:42 PM EET,ARPA Campania,29,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/23 4:26:12 PM EET,ARPA Campania,10,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/23 4:26:54 PM EET,ARPA Basilicata,20,Mezzi pubblici (autobus/tram/treno...),0,90,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 4:27:18 PM EET,ARPA Campania,38,Mezzi pubblici (autobus/tram/treno...),0,120,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 4:28:09 PM EET,ARPA Campania,18,Auto/Moto/Scooter/Ciclomotore,60,0,0,1,Diesel
2020/06/23 4:33:15 PM EET,ARPA Campania,17,Auto/Moto/Scooter/Ciclomotore,52,0,0,0,Diesel
2020/06/23 4:33:22 PM EET,ARPA Campania,30,Auto/Moto/Scooter/Ciclomotore,70,0,0,0,Diesel
2020/06/23 4:36:34 PM EET,ARPA Campania,3,Auto/Moto/Scooter/Ciclomotore,16,0,0,0,Diesel
2020/06/23 4:39:27 PM EET,ARPA Campania,35,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/23 4:39:51 PM EET,ARPA Campania,42,Mezzi pubblici (autobus/tram/treno...),0,40,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 4:40:32 PM EET,ARPA Campania,45,Auto/Moto/Scooter/Ciclomotore,24,0,0,0,Benzina
2020/06/23 4:43:12 PM EET,ARPA Campania,53,Auto/Moto/Scooter/Ciclomotore,115,0,0,0,Diesel
2020/06/23 4:45:14 PM EET,ARPA Campania,23,Auto/Moto/Scooter/Ciclomotore,14,0,0,0,Benzina
2020/06/23 4:45:25 PM EET,ARPA Campania,40,Mezzi pubblici (autobus/tram/treno...),0,20,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 4:47:00 PM EET,ARPA Basilicata,25,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Diesel
2020/06/23 4:48:50 PM EET,ARPA Campania,5,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/23 4:49:34 PM EET,ARPA Campania,33,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Benzina
2020/06/23 4:50:46 PM EET,ARPA Campania,43,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/23 4:52:44 PM EET,ARPA Campania,5,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Diesel
2020/06/23 4:54:25 PM EET,ARPA Campania,42,Auto/Moto/Scooter/Ciclomotore,66,0,0,0,Diesel
2020/06/23 4:57:26 PM EET,ARPA Campania,60,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Diesel
2020/06/23 5:03:55 PM EET,ARPA Basilicata,0,Mezzi pubblici (autobus/tram/treno...),0,50,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 5:04:23 PM EET,ARPA Campania,5,Mezzi pubblici (autobus/tram/treno...),0,100,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 5:07:59 PM EET,ARPA Campania,20,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Benzina
2020/06/23 5:12:38 PM EET,ARPA Campania,40,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,GPL
2020/06/23 5:13:25 PM EET,ARPA Campania,40,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Benzina
2020/06/23 5:29:22 PM EET,ARPA Campania,30,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/23 5:32:39 PM EET,ARPA Campania,8,Auto/Moto/Scooter/Ciclomotore,22,0,0,0,Diesel
2020/06/23 5:50:22 PM EET,ARPA Sicilia,56,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Diesel
2020/06/23 5:51:48 PM EET,ARPA Sicilia,29,Mezzi pubblici (autobus/tram/treno...),160,160,0,0.500,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 5:52:42 PM EET,ARPA Sicilia,45,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Diesel
2020/06/23 5:53:42 PM EET,ARPA Sicilia,42,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/23 5:55:09 PM EET,ARPA Sicilia,58,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/23 5:57:53 PM EET,ARPA Sicilia,54,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/23 5:59:42 PM EET,ARPA Sicilia,54,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/23 6:01:26 PM EET,ARPA Sicilia,50,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/23 6:03:53 PM EET,ARPA Sicilia,61,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/23 6:04:19 PM EET,ARPA Sicilia,55,Auto/Moto/Scooter/Ciclomotore,200,0,0,0,Diesel
2020/06/23 6:05:44 PM EET,ARPA Sicilia,15,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Diesel
2020/06/23 6:06:52 PM EET,ARPA Campania,35,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/23 6:10:03 PM EET,ARPA Sicilia,45,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Benzina
2020/06/23 6:10:10 PM EET,ARPA Campania,50,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Benzina
2020/06/23 6:10:31 PM EET,ARPA Sicilia,55,Auto/Moto/Scooter/Ciclomotore,13,0,0,0,Benzina
2020/06/23 6:11:56 PM EET,ARPA Sicilia,56,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/23 6:12:29 PM EET,ARPA Sicilia,45,Auto/Moto/Scooter/Ciclomotore,23,0,0,0,Diesel
2020/06/23 6:13:05 PM EET,ARPA Sicilia,84,Auto/Moto/Scooter/Ciclomotore,11,0,0,0,Benzina
2020/06/23 6:13:40 PM EET,ARPA Sicilia,75,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,GPL
2020/06/23 6:13:51 PM EET,ARPA Sicilia,55,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/23 6:18:21 PM EET,ARPA Sicilia,3,A piedi,500,0,0,500,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 6:18:26 PM EET,ARPA Sicilia,53,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Diesel
2020/06/23 6:18:28 PM EET,ARPA Campania,40,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/23 6:20:28 PM EET,ARPA Sicilia,54,Auto/Moto/Scooter/Ciclomotore,0,0,0,0,Diesel
2020/06/23 6:20:39 PM EET,ARPA Sicilia,50,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,GPL
2020/06/23 6:21:45 PM EET,ARPA Campania,50,A piedi,0,0,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 6:23:17 PM EET,ARPA Sicilia,73,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Metano
2020/06/23 6:25:47 PM EET,ARPA Sicilia,42,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/23 6:31:09 PM EET,ARPA Sicilia,50,Auto/Moto/Scooter/Ciclomotore,6,0,0,0,Diesel
2020/06/23 6:32:20 PM EET,ARPA Sicilia,5,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Benzina
2020/06/23 6:33:47 PM EET,ARPA Sicilia,78,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Diesel
2020/06/23 6:34:19 PM EET,ARPA Sicilia,40,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Benzina
2020/06/23 6:42:34 PM EET,ARPA Sicilia,57,Auto/Moto/Scooter/Ciclomotore,22,0,0,0,Diesel
2020/06/23 6:46:51 PM EET,ARPA Campania,4,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Benzina
2020/06/23 6:46:59 PM EET,ARPA Sicilia,60,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Diesel
2020/06/23 6:47:01 PM EET,ARPA Sicilia,80,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/23 6:53:44 PM EET,ISPRA,58,Auto/Moto/Scooter/Ciclomotore,100,0,0,0,GPL
2020/06/23 7:00:25 PM EET,ARPA Sicilia,52,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,Benzina
2020/06/23 7:00:31 PM EET,ARPA Sicilia,52,Auto/Moto/Scooter/Ciclomotore,5,0,0,0,Benzina
2020/06/23 7:02:31 PM EET,ARPA Campania,15,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Metano
2020/06/23 7:03:31 PM EET,ARPA Sicilia,20,Auto/Moto/Scooter/Ciclomotore,130,0,0,0,Diesel
2020/06/23 7:04:28 PM EET,ARPA Campania,30,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Diesel
2020/06/23 7:04:50 PM EET,ARPA Sicilia,36,Auto/Moto/Scooter/Ciclomotore,16,0,0,0,Diesel
2020/06/23 7:07:17 PM EET,ARPA Sicilia,50,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/23 7:14:51 PM EET,ARPA Sicilia,34,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Benzina
2020/06/23 7:15:01 PM EET,ARPA Sicilia,45,Auto/Moto/Scooter/Ciclomotore,35,0,0,0,Benzina
2020/06/23 7:15:49 PM EET,ARPA Sicilia,55,Auto/Moto/Scooter/Ciclomotore,4,0,0,0,Diesel
2020/06/23 7:19:34 PM EET,ARPA Sicilia,50,Auto/Moto/Scooter/Ciclomotore,20,0,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 7:32:06 PM EET,ARPA Campania,10,A piedi,2,0,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 7:34:53 PM EET,ARPA Sicilia,52,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Diesel
2020/06/23 7:36:02 PM EET,ARPA Sicilia,48,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/23 7:49:04 PM EET,ARPA Sicilia,28,Auto/Moto/Scooter/Ciclomotore,200,0,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 7:51:35 PM EET,ARPA Campania,15,Auto/Moto/Scooter/Ciclomotore,1.200,0,0,30,Diesel
2020/06/23 8:02:16 PM EET,ARPA Campania,30,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/23 8:02:26 PM EET,ARPA Sicilia,5,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/23 8:11:45 PM EET,ARPA Sicilia,67,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/23 8:13:25 PM EET,ARPA Sicilia,35,Bicicletta/monopattino,0,0,14,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 8:14:37 PM EET,ARPA Campania,20,Auto/Moto/Scooter/Ciclomotore,2,0,0,0,Benzina
2020/06/23 8:21:25 PM EET,ARPA Sicilia,30,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/23 8:22:26 PM EET,ARPA Sicilia,80,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/23 8:35:18 PM EET,ARPA Campania,50,Auto/Moto/Scooter/Ciclomotore,7,0,0,0,Benzina
2020/06/23 8:37:48 PM EET,ARPA Sicilia,45,Auto/Moto/Scooter/Ciclomotore,20,0,0,0,Diesel
2020/06/23 8:38:29 PM EET,ARPA Campania,50,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Benzina
2020/06/23 8:41:13 PM EET,ARPA Sicilia,53,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/23 8:55:07 PM EET,ARPA Sicilia,46,Auto/Moto/Scooter/Ciclomotore,40,0,0,0.5,Diesel
2020/06/23 9:01:52 PM EET,ARPA Sicilia,54,Auto/Moto/Scooter/Ciclomotore,12,0,0,0,Benzina
2020/06/23 9:13:56 PM EET,ARPA Sicilia,63,A piedi,0,0,0,1,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 9:18:08 PM EET,ARPA Sicilia,60,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Benzina
2020/06/23 9:24:47 PM EET,ARPA Campania,51,Auto/Moto/Scooter/Ciclomotore,2,0,0,0,GPL
2020/06/23 9:27:37 PM EET,ARPA Campania,28,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Diesel
2020/06/23 9:38:08 PM EET,ARPA Campania,6,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Benzina
2020/06/23 9:48:31 PM EET,ARPA Sicilia,24,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Ibrido
2020/06/23 9:52:42 PM EET,ARPA Campania,31,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/23 10:05:29 PM EET,ARPA Campania,41,Auto/Moto/Scooter/Ciclomotore,70,0,0,0,Diesel
2020/06/23 10:09:39 PM EET,ARPA Sicilia,53,Auto/Moto/Scooter/Ciclomotore,84,0,0,0,Ibrido
2020/06/23 10:34:15 PM EET,ARPA Campania,12,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Benzina
2020/06/23 10:37:21 PM EET,ARPA Campania,48,Auto/Moto/Scooter/Ciclomotore,40,0,0,0,Diesel
2020/06/23 10:38:04 PM EET,ARPA Sicilia,40,Auto/Moto/Scooter/Ciclomotore,70,0,0,0,Diesel
2020/06/23 10:38:15 PM EET,ARPA Sicilia,40,Auto/Moto/Scooter/Ciclomotore,70,0,0,0,Diesel
2020/06/23 10:39:53 PM EET,ARPA Campania,55,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/23 10:58:53 PM EET,ARPA Campania,16,A piedi,0,0,0,3,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/23 11:15:39 PM EET,ARPA Sicilia,62,Auto/Moto/Scooter/Ciclomotore,2.5 ,0,0,0,GPL
2020/06/23 11:36:42 PM EET,ARPA Sicilia,50,Mezzi pubblici (autobus/tram/treno...),3,80,0,0,GPL
2020/06/23 11:49:22 PM EET,ARPA Campania,30,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/24 12:35:00 AM EET,ARPA Campania,20,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Metano
2020/06/24 6:48:55 AM EET,ARPA Campania,15,Auto/Moto/Scooter/Ciclomotore,9,0,0,0,Benzina
2020/06/24 7:02:44 AM EET,ARPA Campania,18,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Benzina
2020/06/24 7:22:15 AM EET,ARPA Campania,14,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/24 7:29:11 AM EET,ARPA Campania,10,Mezzi pubblici (autobus/tram/treno...),0,18,0,0,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/24 7:30:36 AM EET,ARPA Sicilia,15,Auto/Moto/Scooter/Ciclomotore,,,,,
2020/06/24 7:33:51 AM EET,ARPA Molise,43,Auto/Moto/Scooter/Ciclomotore,90,0,0,0,GPL
2020/06/24 7:33:57 AM EET,ARPA Sicilia,54,Auto/Moto/Scooter/Ciclomotore,10,0,0,0,Diesel
2020/06/24 7:36:27 AM EET,ARPA Sicilia,55,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Benzina
2020/06/24 7:38:31 AM EET,ARPA Sicilia,62,Auto/Moto/Scooter/Ciclomotore,110,0,0,0,Diesel
2020/06/24 7:39:35 AM EET,ARPA Campania,30,Auto/Moto/Scooter/Ciclomotore,60,0,0,0,Diesel
2020/06/24 7:43:43 AM EET,ARPA Sicilia,70,Auto/Moto/Scooter/Ciclomotore,15,0,0,0,Benzina
2020/06/24 7:45:16 AM EET,ARPA Sicilia,52,Auto/Moto/Scooter/Ciclomotore,80,0,0,0,Diesel
2020/06/24 7:45:23 AM EET,ARPA Sicilia,70,Auto/Moto/Scooter/Ciclomotore,30,0,0,0,Benzina
2020/06/24 7:45:33 AM EET,ARPA Sicilia,29,A piedi,0,0,0,2,NON USO QUESTA MODALITA' DI SPOSTAMENTO
2020/06/24 7:53:28 AM EET,ARPA Sicilia,65,Auto/Moto/Scooter/Ciclomotore,8,0,0,0,Benzina
2020/06/24 7:57:38 AM EET,ARPA Sicilia,44,Auto/Moto/Scooter/Ciclomotore,50,0,0,0,Benzina
